종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"177830","파버나인","KOSDAQ","일반전기전자","4060","-40","-0.98","58012337180"
"037070","파세코","KOSDAQ","일반전기전자","14850","-150","-1.00","297000000000"
"150900","파수","KOSDAQ","소프트웨어","11100","-100","-0.89","129147634200"
"037030","파워넷","KOSDAQ","일반전기전자","4000","-20","-0.50","70650208000"
"047310","파워로직스","KOSDAQ","IT부품","6760","-320","-4.52","232685838320"
"368770","파이버프로","KOSDAQ","의료·정밀기기","3155","-50","-1.56","101162629875"
"170790","파이오링크","KOSDAQ","통신장비","12000","100","0.84","82275960000"
"049120","파인디앤씨","KOSDAQ","IT부품","1875","25","1.35","52833976875"
"038950","파인디지털","KOSDAQ","통신장비","5180","10","0.19","52891762700"
"106240","파인테크닉스","KOSDAQ","IT부품","10400","0","0.00","470000637600"
"131760","파인텍","KOSDAQ","IT부품","1260","15","1.20","54087759180"
"065690","파커스","KOSDAQ","IT부품","2470","45","1.86","34701847570"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","97000","2000","2.11","673622223000"
"091700","파트론","KOSDAQ","IT부품","8410","-40","-0.47","495502179740"
"032800","판타지오","KOSDAQ","오락·문화","645","-13","-1.98","61949779650"
"318010","팜스빌","KOSDAQ","음식료·담배","16050","150","0.94","127265874900"
"027710","팜스토리","KOSDAQ","음식료·담배","2330","-75","-3.12","259600678000"
"225590","패션플랫폼","KOSDAQ","섬유·의류","1700","40","2.41","45282412100"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","723","-4","-0.55","42753900075"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","3575","5","0.14","99006321700"
"222110","팬젠","KOSDAQ","제약","6950","-10","-0.14","74209528500"
"263750","펄어비스","KOSDAQ","디지털컨텐츠","54100","0","0.00","3475159755500"
"251970","펌텍코리아","KOSDAQ","화학","16900","100","0.60","209560000000"
"087010","펩트론","KOSDAQ","제약","9260","-50","-0.54","191004658780"
"119500","포메탈","KOSDAQ","금속","5090","-160","-3.05","60302410880"
"389140","포바이포","KOSDAQ","디지털컨텐츠","16150","200","1.25","165121395250"
"022100","포스코 ICT","KOSDAQ","기타서비스","6400","-90","-1.39","973022265600"
"009520","포스코엠텍","KOSDAQ","금속","6910","-160","-2.26","287751077730"
"189690","포시에스","KOSDAQ","소프트웨어","6980","-10","-0.14","63569114540"
"318020","포인트모바일","KOSDAQ","일반전기전자","18100","0","0.00","229187123200"
"256630","포인트엔지니어링","KOSDAQ","금속","2440","-45","-1.81","141284105680"
"331380","포커스에이치엔에스","KOSDAQ","일반전기전자","2220","-25","-1.11","42287852040"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","2365","-25","-1.05","102834331655"
"041020","폴라리스오피스","KOSDAQ","소프트웨어","1345","-20","-1.47","63874144150"
"114630","폴라리스우노","KOSDAQ","화학","1580","-230","-12.71","24799098560"
"290720","푸드나무","KOSDAQ","유통","21550","-450","-2.05","146670032700"
"005670","푸드웰","KOSDAQ","음식료·담배","6360","10","0.16","63600000000"
"094940","푸른기술","KOSDAQ","정보기기","8900","-270","-2.94","74416335400"
"007330","푸른저축은행","KOSDAQ","금융","12550","-350","-2.71","189289140000"
"093380","풍강","KOSDAQ","금속","4070","60","1.50","40208803910"
"023900","풍국주정","KOSDAQ","음식료·담배","14900","-100","-0.67","187740000000"
"371950","풍원정밀","KOSDAQ","IT부품","18250","200","1.11","383988906000"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","23850","750","3.25","189988623000"
"220100","퓨쳐켐","KOSDAQ","제약","15650","200","1.29","214279346150"
"035200","프럼파스트","KOSDAQ","화학","4385","125","2.93","42668637150"
"334970","프레스티지바이오로직스","KOSDAQ","제약","5190","-10","-0.19","245591521410"
"203690","프로스테믹스","KOSDAQ","종이·목재","1465","15","1.03","67250965640"
"321260","프로이천","KOSDAQ","일반전기전자","2670","0","0.00","75272864280"
"053610","프로텍","KOSDAQ","반도체","23900","0","0.00","262900000000"
"377220","프롬바이오","KOSDAQ","음식료·담배","7940","-170","-2.10","112390700000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","7880","-60","-0.76","91216720880"
"053160","프리엠스","KOSDAQ","일반전기전자","7650","-390","-4.85","45900000000"
"041590","플래스크","KOSDAQ","건설","1695","30","1.80","206060380470"
"367000","플래티어","KOSDAQ","소프트웨어","14200","-750","-5.02","117429839400"
"075130","플랜티넷","KOSDAQ","컴퓨터서비스","2610","-55","-2.06","43384255200"
"237820","플레이디","KOSDAQ","기타서비스","5720","40","0.70","73371240800"
"023770","플레이위드","KOSDAQ","디지털컨텐츠","7650","70","0.92","67066173000"
"300080","플리토","KOSDAQ","디지털컨텐츠","39250","0","0.00","204842256750"
"032580","피델릭스","KOSDAQ","반도체","1530","15","0.99","50692057920"
"051380","피씨디렉트","KOSDAQ","유통","10450","-200","-1.88","80151876200"
"241820","피씨엘","KOSDAQ","제약","14750","50","0.34","155895670500"
"237750","피앤씨테크","KOSDAQ","일반전기전자","6180","30","0.49","40148988000"
"024850","피에스엠씨","KOSDAQ","반도체","1095","-5","-0.45","44428120470"
"319660","피에스케이","KOSDAQ","반도체","32350","-1050","-3.14","468536598950"
"031980","피에스케이홀딩스","KOSDAQ","반도체","8150","-110","-1.33","175733519250"
"002230","피에스텍","KOSDAQ","의료·정밀기기","3870","-20","-0.51","76119970410"
"057880","피에이치씨","KOSDAQ","유통","1740","0","0.00","206724832500"
"043370","피에이치에이","KOSDAQ","운송장비·부품","6750","-10","-0.15","141750000000"
"239890","피엔에이치테크","KOSDAQ","화학","15700","-250","-1.57","144544122400"
"347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스","4025","-50","-1.23","120792568400"
"137400","피엔티","KOSDAQ","기계·장비","47400","50","0.11","1077932785200"
"128660","피제이메탈","KOSDAQ","금속","4070","-10","-0.25","100949711830"
"006140","피제이전자","KOSDAQ","의료·정밀기기","6990","-10","-0.14","104850000000"
"376180","피코그램","KOSDAQ","기타제조","70600","-4300","-5.74","221125059800"
"304840","피플바이오","KOSDAQ","제약","9140","-170","-1.83","107419495200"
"062970","피피아이","KOSDAQ","일반전기전자","3100","55","1.81","28855373500"
"087600","픽셀플러스","KOSDAQ","반도체","7870","-100","-1.25","64270811460"
"161580","필옵틱스","KOSDAQ","IT부품","8570","-140","-1.61","188446646990"
"347770","핌스","KOSDAQ","IT부품","13700","0","0.00","103778390500"
"163730","핑거","KOSDAQ","소프트웨어","11550","50","0.43","107481320100"
"332710","하나금융14호스팩","KOSDAQ","금융","2025","0","0.00","8930250000"
"341160","하나금융15호스팩","KOSDAQ","금융","2415","35","1.47","11374650000"
"343510","하나금융16호스팩","KOSDAQ","금융","2165","0","0.00","8681650000"
"388220","하나금융19호스팩","KOSDAQ","금융","2115","-15","-0.70","13345650000"
"400560","하나금융20호스팩","KOSDAQ","금융","2230","0","0.00","6801500000"
"406760","하나금융21호스팩","KOSDAQ","금융","2110","0","0.00","15635100000"
"418170","하나금융22호스팩","KOSDAQ","금융","2125","5","0.24","12771250000"
"299030","하나기술","KOSDAQ","기계·장비","74000","2700","3.79","553014580000"
"067310","하나마이크론","KOSDAQ","반도체","11900","-450","-3.64","570270062600"
"372290","하나머스트7호스팩","KOSDAQ","금융","2130","5","0.24","9167520000"
"166090","하나머티리얼즈","KOSDAQ","반도체","34800","-1550","-4.26","687393055200"
"136480","하림","KOSDAQ","음식료·담배","2855","-15","-0.52","303228699210"
"003380","하림지주","KOSDAQ","금융","7890","-100","-1.25","883724349690"
"365590","하이딥","KOSDAQ","반도체","1455","-15","-1.02","200000447160"
"149980","하이로닉","KOSDAQ","의료·정밀기기","6820","-120","-1.73","96189416400"
"013030","하이록코리아","KOSDAQ","금속","24150","-550","-2.23","328759552800"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","17400","-100","-0.57","259992748800"
"106080","하이소닉","KOSDAQ","IT부품","5650","0","0.00","75931762500"
"377400","하이제6호스팩","KOSDAQ","금융","2120","0","0.00","11463900000"
"400840","하이제7호스팩","KOSDAQ","금융","2120","5","0.24","10854400000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","3860","-15","-0.39","72184165460"
"106190","하이텍팜","KOSDAQ","제약","10100","-200","-1.94","71596698200"
"373200","하인크코리아","KOSDAQ","기타제조","6260","-600","-8.75","118483020000"
"066130","하츠","KOSDAQ","일반전기전자","7040","-10","-0.14","90112000000"
"004590","한국가구","KOSDAQ","유통","5560","-20","-0.36","83400000000"
"039340","한국경제TV","KOSDAQ","방송서비스","6140","30","0.49","141220000000"
"034950","한국기업평가","KOSDAQ","기타서비스","70000","-300","-0.43","317835980000"
"222980","한국맥널티","KOSDAQ","음식료·담배","7450","180","2.48","82184548350"
"256840","한국비엔씨","KOSDAQ","제약","10750","150","1.42","726511746000"
"025550","한국선재","KOSDAQ","금속","4665","80","1.74","111536408670"
"017890","한국알콜","KOSDAQ","화학","10300","-100","-0.96","222539328000"
"080720","한국유니온제약","KOSDAQ","제약","7220","10","0.14","57064916160"
"063570","한국전자금융","KOSDAQ","기타서비스","4915","-15","-0.30","167836083120"
"041460","한국전자인증","KOSDAQ","소프트웨어","5580","-100","-1.76","106020000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","1440","0","0.00","12101760000"
"039740","한국정보공학","KOSDAQ","유통","3880","-95","-2.39","31111380360"
"053300","한국정보인증","KOSDAQ","소프트웨어","5460","-30","-0.55","228098767260"
"025770","한국정보통신","KOSDAQ","통신서비스","10650","600","5.97","398781486150"
"409570","한국제10호스팩","KOSDAQ","금융","2150","0","0.00","11631500000"
"023760","한국캐피탈","KOSDAQ","금융","801","-1","-0.12","252803270376"
"054040","한국컴퓨터","KOSDAQ","IT부품","3910","0","0.00","62838743900"
"050540","한국코퍼레이션","KOSDAQ","기타서비스","822","0","0.00","4207455498"
"021650","한국큐빅","KOSDAQ","화학","2980","60","2.05","48724677740"
"053590","한국테크놀로지","KOSDAQ","유통","740","7","0.95","99939761680"
"032300","한국파마","KOSDAQ","제약","28900","-800","-2.69","315203658900"
"037230","한국팩키지","KOSDAQ","종이·목재","3175","-80","-2.46","94616038225"
"030520","한글과컴퓨터","KOSDAQ","소프트웨어","15850","-200","-1.25","399480705500"
"052600","한네트","KOSDAQ","통신서비스","7150","150","2.14","82680455000"
"256150","한독크린텍","KOSDAQ","기계·장비","9850","70","0.72","82690750000"
"092460","한라IMS","KOSDAQ","운송장비·부품","5660","0","0.00","99714863220"
"047080","한빛소프트","KOSDAQ","디지털컨텐츠","3190","-50","-1.54","79183334780"
"070590","한솔인티큐브","KOSDAQ","컴퓨터서비스","2060","10","0.49","28591813260"
"226440","한송네오텍","KOSDAQ","기계·장비","1530","0","0.00","90418067280"
"042520","한스바이오메드","KOSDAQ","제약","10050","80","0.80","101534959050"
"078350","한양디지텍","KOSDAQ","반도체","12650","-50","-0.39","192841432300"
"045100","한양이엔지","KOSDAQ","기타서비스","14100","-50","-0.35","253800000000"
"046110","한일네트웍스","KOSDAQ","컴퓨터서비스","12650","0","0.00","151220971550"
"024740","한일단조","KOSDAQ","운송장비·부품","3310","-120","-3.50","98940295680"
"005860","한일사료","KOSDAQ","음식료·담배","5650","-270","-4.56","222630820250"
"123840","한일진공","KOSDAQ","기계·장비","533","-6","-1.11","45972045769"
"007770","한일화학","KOSDAQ","화학","23050","250","1.10","80905500000"
"043090","한창바이오텍","KOSDAQ","유통","3860","0","0.00","145868407980"
"079170","한창산업","KOSDAQ","금속","8370","0","0.00","43524000000"
"054920","한컴위드","KOSDAQ","소프트웨어","5090","-20","-0.39","143624942290"
"002680","한탑","KOSDAQ","음식료·담배","2010","-70","-3.37","60289582170"
"386580","한화플러스제2호스팩","KOSDAQ","금융","2135","-20","-0.93","8881600000"
"034810","해성산업","KOSDAQ","금융","11150","0","0.00","293872722700"
"03481K","해성산업1우","KOSDAQ","금융","14500","-200","-1.36","14500000000"
"076610","해성옵틱스","KOSDAQ","IT부품","656","1","0.15","76902088864"
"059270","해성티피씨","KOSDAQ","금속","6530","-130","-1.95","61773800000"
"220180","핸디소프트","KOSDAQ","소프트웨어","4435","150","3.50","86074480000"
"900270","헝셩그룹","KOSDAQ","금융","343","2","0.59","28408926294"
"214180","헥토이노베이션","KOSDAQ","소프트웨어","14250","50","0.35","188914886250"
"234340","헥토파이낸셜","KOSDAQ","소프트웨어","24700","-200","-0.80","233489100000"
"084990","헬릭스미스","KOSDAQ","기타서비스","16300","250","1.56","614336013800"
"170030","현대공업","KOSDAQ","운송장비·부품","7430","50","0.68","113976200000"
"319400","현대무벡스","KOSDAQ","기계·장비","2990","-30","-0.99","343147843350"
"048410","현대바이오","KOSDAQ","화학","39400","5050","14.70","1560390035200"
"052260","현대바이오랜드","KOSDAQ","화학","16650","700","4.39","249750000000"
"041440","현대에버다임","KOSDAQ","기계·장비","7460","30","0.40","133652942240"
"039010","현대에이치티","KOSDAQ","통신장비","8130","10","0.12","70121250000"
"090850","현대이지웰","KOSDAQ","기타서비스","7270","-100","-1.36","172636044470"
"092300","현우산업","KOSDAQ","IT부품","4415","-100","-2.21","82440482640"
"138360","협진","KOSDAQ","화학","4480","0","0.00","155061688320"
"011080","형지I&C","KOSDAQ","섬유·의류","750","1","0.13","29260236750"
"060560","홈센타홀딩스","KOSDAQ","유통","1355","20","1.50","172992206375"
"064240","홈캐스트","KOSDAQ","통신장비","3910","-75","-1.88","136998626920"
"039610","화성밸브","KOSDAQ","기계·장비","7610","690","9.97","79223144000"
"126640","화신정공","KOSDAQ","운송장비·부품","1730","-10","-0.57","62926824510"
"061250","화일약품","KOSDAQ","제약","2555","5","0.20","173872875330"
"097870","효성오앤비","KOSDAQ","화학","11250","550","5.14","95512500000"
"290270","휴네시온","KOSDAQ","소프트웨어","4440","-90","-1.99","42658063680"
"353190","휴럼","KOSDAQ","음식료·담배","1210","30","2.54","46440308200"
"090710","휴림로봇","KOSDAQ","기계·장비","2805","-80","-2.77","459390832890"
"205470","휴마시스","KOSDAQ","제약","15800","50","0.32","540736277000"
"115160","휴맥스","KOSDAQ","통신장비","3975","0","0.00","174667021275"
"028080","휴맥스홀딩스","KOSDAQ","컴퓨터서비스","3415","-65","-1.87","42952182990"
"032860","휴먼엔","KOSDAQ","기타서비스","3640","0","0.00","65288375880"
"200670","휴메딕스","KOSDAQ","제약","23300","-350","-1.48","232328820200"
"065510","휴비츠","KOSDAQ","의료·정밀기기","9410","-160","-1.67","111817816110"
"215090","휴센텍","KOSDAQ","의료·정밀기기","1505","0","0.00","120843123170"
"263920","휴엠앤씨","KOSDAQ","기타제조","4555","0","0.00","223400585370"
"243070","휴온스","KOSDAQ","제약","34350","-350","-1.01","409986108150"
"084110","휴온스글로벌","KOSDAQ","제약","20950","-150","-0.71","264420257400"
"145020","휴젤","KOSDAQ","제약","117000","-3500","-2.90","1449098235000"
"024060","흥구석유","KOSDAQ","유통","6290","-90","-1.41","94350000000"
"010240","흥국","KOSDAQ","기계·장비","6450","-50","-0.77","79481389200"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","2865","-55","-1.88","114593613915"
"037440","희림","KOSDAQ","기타서비스","9980","580","6.17","138946300500"
"238490","힘스","KOSDAQ","반도체","6880","140","2.08","77828183680"
